"model_id","Licenses","Size_categories","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16"
"781","0","64","0.500069439","-0.225399954","0.293072681","0.203741208","-0.161059489","-0.218907868","-0.369373664","0.112212323","0.081362062","-0.439520354","0.011077927","-0.053476624","0.333605637","0.236270184","0.120124951","0.20895765"
"782","0","64","0.466273874","-0.208808236","0.26668329","0.18145326","-0.156445252","-0.217256275","-0.349071274","0.106073342","0.082305373","-0.396573375","0.00547035","-0.04114676","0.310552314","0.221065191","0.106992443","0.200509042"
"783","0","64","0.473649666","-0.217927674","0.283593421","0.195010876","-0.163143009","-0.219592132","-0.35766235","0.112725946","0.081420992","-0.422960088","0.010749201","-0.049290212","0.318660935","0.22662625","0.11542626","0.196193814"
"784","2","64","0.50223729","-0.225196826","0.287075048","0.206008124","-0.162619529","-0.223181494","-0.372826974","0.120407519","0.080549344","-0.439331268","0.011841729","-0.054260428","0.338535796","0.230583464","0.12146645","0.212331546"
"785","0","42","0.308364446","-0.137380736","0.171875866","0.098546662","-0.094538166","-0.133437154","-0.232105651","0.064445167","0.054248376","-0.263726877","0.006561109","-0.020261178","0.2048292","0.132894133","0.077852592","0.150363609"
"786","0","18","0.358562639","-0.15935211","0.192796025","0.099565667","-0.114088501","-0.169708967","-0.268511615","0.073637897","0.071207601","-0.302842942","0.012841741","-0.016906937","0.253392985","0.151538882","0.095925522","0.179361692"
"787","0","18","0.36238333","-0.15617111","0.192588342","0.102181548","-0.116639154","-0.171770875","-0.269543242","0.076100868","0.065610697","-0.29872627","0.008840592","-0.010206744","0.249063335","0.147653043","0.093516205","0.176232728"
"788","0","61","0.34870778","-0.162362192","0.212055365","0.144946209","-0.114446333","-0.151658164","-0.268381184","0.089008925","0.054255293","-0.322590697","-0.000337211","-0.041243205","0.246643802","0.183521543","0.087274106","0.1549286"
"789","0","18","0.366377207","-0.158387964","0.194579144","0.103241481","-0.120424796","-0.169171576","-0.267162599","0.077148432","0.06752964","-0.298336233","0.012385318","-0.014348797","0.250817736","0.155321949","0.095024836","0.182211291"
"790","0","26","0.344696745","-0.146563324","0.20065493","0.135693198","-0.112898713","-0.126894914","-0.240592166","0.078093112","0.072162908","-0.295064144","0.006269909","-0.033370798","0.208624694","0.178158072","0.084050434","0.125162582"
"791","0","64","0.392309822","-0.170795936","0.223535215","0.151845874","-0.129128193","-0.173285227","-0.292125983","0.087614157","0.071855506","-0.350408889","0.009548514","-0.037528213","0.274002884","0.176607748","0.095097966","0.154346439"
"792","0","64","0.426259626","-0.188522422","0.247036147","0.166465078","-0.13747429","-0.182468452","-0.310939673","0.105559677","0.073997919","-0.378787595","0.00786745","-0.052314603","0.273810418","0.218272231","0.114393677","0.188683191"
"793","0","18","0.359634038","-0.157668549","0.192108451","0.100985412","-0.117014619","-0.164561843","-0.268277288","0.073239788","0.07007687","-0.293206723","0.009007375","-0.015435324","0.247488407","0.151394305","0.094295493","0.178239245"
"794","0","18","0.35774354","-0.159075832","0.195657264","0.100288591","-0.118485891","-0.169378428","-0.271560046","0.073845162","0.066164438","-0.299189425","0.011439165","-0.010831506","0.251816628","0.149636573","0.097407613","0.174123124"
"795","0","31","0.437375431","-0.184106931","0.261528094","0.211887297","-0.136117884","-0.165073587","-0.335030864","0.07406305","0.103895731","-0.347611672","-0.010563493","-0.032396324","0.291297998","0.19434248","0.119592308","0.178933636"
"796","0","18","0.36458608","-0.160283428","0.195565785","0.097185703","-0.117449157","-0.167517721","-0.267291139","0.073318296","0.06643405","-0.301317225","0.009477547","-0.016616736","0.251347263","0.148843553","0.096136689","0.182008046"
"797","0","18","0.355112085","-0.155623806","0.191009864","0.093801678","-0.116810863","-0.167639124","-0.26688299","0.076511339","0.067837196","-0.298500583","0.012306688","-0.012771867","0.251947451","0.144989929","0.093449664","0.17478317"
"798","0","18","0.358025597","-0.160443254","0.193559511","0.097981013","-0.11238527","-0.168975446","-0.262968031","0.074541473","0.066660817","-0.297290834","0.013556134","-0.013765166","0.251095045","0.152271756","0.089826721","0.175350355"
"799","0","18","0.363282276","-0.156748668","0.191156171","0.102258982","-0.11216356","-0.169496089","-0.266021688","0.078213796","0.067744599","-0.299116639","0.014083155","-0.015629042","0.247822073","0.151655084","0.096410163","0.179981428"
"800","0","31","0.429531039","-0.177582586","0.252876058","0.204963689","-0.14128377","-0.165647381","-0.337076136","0.065171606","0.103662297","-0.339399785","-0.008664487","-0.032833834","0.290589352","0.195226552","0.116221186","0.172991992"
"801","0","18","0.356698195","-0.156837905","0.195549311","0.1005176","-0.116505065","-0.164400452","-0.266391529","0.075359643","0.06813593","-0.294666257","0.012004443","-0.013055844","0.24733226","0.148387765","0.089875989","0.180427885"
"802","0","18","0.367980282","-0.161804587","0.199769648","0.100206476","-0.116944379","-0.169743676","-0.273024543","0.076126868","0.071769183","-0.303056675","0.012185977","-0.015774908","0.254642121","0.156436927","0.098110738","0.182896433"
"803","1","26","0.329384629","-0.139387897","0.182582047","0.122279627","-0.107084877","-0.138763924","-0.245727006","0.070082317","0.059514125","-0.265814472","0.013301744","-0.020495747","0.222676987","0.154761735","0.084820095","0.137392457"
"804","0","64","0.424503736","-0.188792336","0.23092675","0.13736359","-0.135524193","-0.18910626","-0.320238615","0.089209012","0.07457055","-0.360826965","0.00389378","-0.028257333","0.289869611","0.186233134","0.113216925","0.198679448"
"805","0","18","0.361069092","-0.158177551","0.197428609","0.099573765","-0.118706691","-0.165806844","-0.271549566","0.07929965","0.068714819","-0.305018394","0.006529863","-0.014318487","0.250453585","0.155891172","0.091698825","0.180860924"
"806","0","31","0.308333512","-0.124128351","0.164916127","0.118560096","-0.093960594","-0.131907509","-0.22275231","0.069280203","0.053487933","-0.263517175","0.013669693","-0.029333709","0.202175153","0.13132224","0.077442472","0.122882376"
"807","0","31","0.270416793","-0.106611595","0.149976971","0.101730213","-0.084784482","-0.110788997","-0.19916589","0.062303173","0.045083485","-0.231693999","0.009732887","-0.022037956","0.178460392","0.114397501","0.062642301","0.114438703"
"808","0","18","0.362342349","-0.160382444","0.193786949","0.100675673","-0.117894117","-0.172044781","-0.273378299","0.073503825","0.072575284","-0.300821714","0.007555178","-0.010737159","0.252746695","0.150180545","0.092401951","0.176879662"
"809","0","18","0.381520579","-0.163812329","0.204559653","0.11231787","-0.121984114","-0.180867049","-0.28528673","0.08149952","0.075115984","-0.314469039","0.010463535","-0.017934375","0.264732862","0.162134892","0.095087475","0.183702543"
"810","0","18","0.359462743","-0.156541015","0.199474654","0.098510169","-0.116135975","-0.168403237","-0.270837198","0.078418771","0.071888506","-0.298640226","0.012160553","-0.011541393","0.25149866","0.154365477","0.091818149","0.180119531"
"811","0","18","0.357426249","-0.155701873","0.19484964","0.100018641","-0.115883877","-0.165792317","-0.265806412","0.072377288","0.06684189","-0.298450961","0.01373318","-0.0161112","0.249192942","0.148285276","0.090898686","0.17979264"
"812","0","31","0.420883194","-0.180838916","0.245016776","0.18455592","-0.138875008","-0.165381855","-0.328179397","0.078154652","0.086165599","-0.349436543","-0.005038928","-0.043771649","0.288217812","0.196108319","0.108165968","0.171778132"
"813","0","18","0.361991521","-0.162651689","0.196840408","0.104085198","-0.115910667","-0.171474083","-0.269279063","0.072797195","0.070919447","-0.302133921","0.012784268","-0.01437967","0.254351227","0.150961208","0.095386095","0.17850621"
"814","1","53","0.435674369","-0.187983438","0.240267299","0.156902307","-0.130016415","-0.180233724","-0.313651871","0.085507738","0.073576052","-0.355012855","0.012337899","-0.036068289","0.281295094","0.20943274","0.11332551","0.187306312"
"815","0","26","0.404842999","-0.182043692","0.237662464","0.145445547","-0.135500504","-0.176915956","-0.295452276","0.081589787","0.065448699","-0.350495942","0.014478556","-0.039693137","0.286192634","0.183117399","0.092788479","0.177976323"
"816","1","4","0.496428746","-0.223035693","0.288852101","0.177896826","-0.169599806","-0.21304387","-0.369775483","0.11477937","0.08308403","-0.413112145","0.009668784","-0.031590403","0.334245587","0.234048959","0.127053234","0.214367612"
"817","0","18","0.359047035","-0.157976718","0.1919477","0.101058818","-0.114680665","-0.166036697","-0.269503603","0.074003249","0.068324582","-0.296630868","0.009598098","-0.011828647","0.248919969","0.146857454","0.096185694","0.177465891"
"818","0","45","0.423906598","-0.178653702","0.235876921","0.146309383","-0.131360954","-0.173361056","-0.312729221","0.077123","0.070866187","-0.355813592","0.003079692","-0.031175316","0.287852356","0.178634207","0.114624361","0.191497809"
"819","0","45","0.371699968","-0.16213728","0.19650773","0.106582218","-0.11725721","-0.16671266","-0.272585925","0.071960698","0.066594255","-0.309166613","0.005124946","-0.019539359","0.252095561","0.153071439","0.097083302","0.177814649"
"820","0","46","0.375962096","-0.160331571","0.210919783","0.149605681","-0.13161375","-0.160687713","-0.284919578","0.075773687","0.075859015","-0.299823204","0.003414517","-0.034975148","0.243456057","0.176550562","0.089881002","0.157191611"
"821","0","18","0.357067216","-0.157577998","0.193486496","0.096766242","-0.11468922","-0.165952956","-0.263813995","0.077443264","0.06604193","-0.298990217","0.006640827","-0.015644638","0.246617795","0.14761936","0.09612812","0.174138851"
"822","0","18","0.361801745","-0.155659552","0.193549677","0.101818352","-0.113224349","-0.163396307","-0.270084012","0.070567097","0.069596055","-0.296069445","0.009674847","-0.012952556","0.250292595","0.147600216","0.093079218","0.175539754"
"823","0","4","0.504358519","-0.221070975","0.29079428","0.188058554","-0.164038764","-0.223507454","-0.374242202","0.112635958","0.083640564","-0.434865001","0.010796926","-0.03870568","0.349046762","0.229205023","0.125438518","0.231579492"
"824","0","14","0.363556529","-0.16140878","0.202823073","0.115605914","-0.111827992","-0.166732311","-0.272788853","0.07120844","0.077223272","-0.307416263","0.012499237","-0.02923361","0.245689024","0.164862062","0.092073805","0.179459226"
"825","0","14","0.364898196","-0.164906444","0.203663349","0.108427559","-0.112176324","-0.170333985","-0.269605909","0.071340782","0.072684535","-0.301709356","0.011169728","-0.021222399","0.25083555","0.157207276","0.091309853","0.18157827"
"826","0","44","0.380109985","-0.168449546","0.208639397","0.139844634","-0.122626417","-0.162126112","-0.282949869","0.079037271","0.069455369","-0.325331865","0.013247403","-0.039350142","0.252729455","0.178834687","0.097395418","0.153684505"
"827","0","18","0.363931214","-0.159182315","0.199170402","0.101018051","-0.117355713","-0.164749989","-0.27312773","0.077366817","0.073503605","-0.297454791","0.010177731","-0.012073621","0.254306002","0.150788173","0.096635954","0.179403546"
"828","0","14","0.366268139","-0.162738738","0.200865172","0.110141249","-0.113214339","-0.161571571","-0.273631633","0.071542267","0.078223651","-0.313979338","0.010643323","-0.024746952","0.241442906","0.154149211","0.098803346","0.171785646"
"829","0","14","0.367801473","-0.166736068","0.201825488","0.101937414","-0.113612432","-0.16568777","-0.269993983","0.071693515","0.073036523","-0.30745716","0.009123884","-0.015591282","0.24732465","0.145400884","0.097930258","0.174207411"
"830","0","31","0.433762412","-0.180941896","0.262350877","0.211155056","-0.137365682","-0.161183485","-0.338158516","0.071846428","0.100242603","-0.349570501","-0.011811732","-0.034225103","0.296675694","0.198634225","0.118005084","0.172374292"
"831","0","18","0.357807431","-0.16167447","0.196730996","0.101965597","-0.119144762","-0.169378116","-0.266884017","0.072706164","0.073193694","-0.296125387","0.006443212","-0.015522154","0.247775169","0.154804134","0.097736662","0.17507786"
"832","0","18","0.362933752","-0.160953087","0.198478395","0.098095316","-0.112094851","-0.165231341","-0.269146236","0.074152559","0.066846948","-0.29735676","0.008234803","-0.013249768","0.253515816","0.148350886","0.094581926","0.178554251"
"833","0","18","0.3594864","-0.155251103","0.192610531","0.100867608","-0.114134808","-0.170189759","-0.269576574","0.073918008","0.070978345","-0.294375908","0.009979645","-0.015116618","0.250549137","0.147859954","0.09306269","0.177049251"
"834","0","14","0.353091717","-0.154784489","0.200510977","0.108060584","-0.114041339","-0.160576466","-0.26821748","0.070649325","0.077234643","-0.297930574","0.013708741","-0.02678027","0.246717756","0.153524408","0.09129077","0.176557075"
"835","0","14","0.35428431","-0.157893524","0.201257889","0.101679824","-0.114350967","-0.163777954","-0.265388197","0.070766963","0.073200211","-0.292857769","0.012526956","-0.019659193","0.251292446","0.146720154","0.090611702","0.178440669"
"836","0","18","0.355407129","-0.156921677","0.199920512","0.098320181","-0.117856796","-0.164464924","-0.267092542","0.072002963","0.070115485","-0.294737904","0.012607699","-0.015597498","0.253353574","0.147160157","0.094892241","0.178634442"
"837","0","31","0.433900659","-0.184985045","0.256922429","0.209052754","-0.136142117","-0.160347145","-0.334832764","0.066343602","0.097627287","-0.34641322","-0.009817254","-0.032137381","0.293054965","0.193960215","0.12023568","0.17625523"
"838","0","31","0.384532545","-0.172116464","0.216980634","0.1127708","-0.119660332","-0.169608219","-0.282621277","0.075964044","0.076957354","-0.318631936","0.00986109","-0.016817803","0.266931621","0.167640278","0.097410371","0.184760434"
"839","0","31","0.351065445","-0.157702305","0.19709602","0.107844681","-0.109749364","-0.158265159","-0.261821352","0.073805034","0.070903073","-0.29710699","0.010376659","-0.015028306","0.243562205","0.156272515","0.089996397","0.16782696"
"840","0","31","0.356512219","-0.16016707","0.205784417","0.106166694","-0.110887007","-0.156404485","-0.260582661","0.073452623","0.069777886","-0.299223234","0.012228683","-0.013558238","0.246155123","0.159621852","0.094357929","0.173929099"
"841","0","31","0.350846572","-0.156295838","0.199531469","0.102244858","-0.110090475","-0.151272821","-0.259230614","0.068935683","0.06924689","-0.291441549","0.011029294","-0.016660054","0.243316648","0.154650235","0.092268027","0.171499411"
"842","0","18","0.364648164","-0.156531264","0.196656896","0.096954231","-0.115651917","-0.167915462","-0.26528335","0.077923747","0.068285606","-0.302095249","0.009923165","-0.017061227","0.247780309","0.152982148","0.096314328","0.178226166"
"843","0","31","0.432723707","-0.185109447","0.25755766","0.204754079","-0.140262854","-0.162310218","-0.33540932","0.074051322","0.104333286","-0.343684318","-0.008765637","-0.030785642","0.292362754","0.19827895","0.122971441","0.175937523"
"844","0","14","0.361721895","-0.159204758","0.199675641","0.102304169","-0.114938366","-0.170400664","-0.265855434","0.076586723","0.070518846","-0.302049644","0.013656861","-0.017717202","0.248070075","0.154281685","0.086993179","0.179843791"
"845","0","18","0.362985066","-0.158111431","0.198171092","0.098524571","-0.118882423","-0.171173505","-0.267772823","0.077977224","0.06704853","-0.304164797","0.013747698","-0.013147795","0.250388845","0.154776688","0.091808785","0.180061786"
"846","0","26","0.402746002","-0.181256849","0.227944671","0.126284086","-0.128265974","-0.16857908","-0.293073244","0.088839651","0.068974385","-0.347234181","0.006394374","-0.030534281","0.269367315","0.176495593","0.101947747","0.187720032"
"847","0","18","0.358724735","-0.153099897","0.196422727","0.098273557","-0.113264108","-0.163540569","-0.268772984","0.077585568","0.065778186","-0.29408494","0.012796501","-0.011699851","0.249036662","0.146321868","0.095271038","0.177778392"
"848","0","18","0.353690515","-0.155763045","0.196417671","0.095235167","-0.118937141","-0.169138094","-0.267996508","0.07259245","0.072024971","-0.295839831","0.007633732","-0.015827301","0.250682887","0.151795128","0.094540188","0.175491267"
"849","0","18","0.354942511","-0.159169361","0.194378193","0.097933848","-0.117302813","-0.169407046","-0.26762319","0.069950607","0.072136256","-0.299897534","0.00676969","-0.014316511","0.250398005","0.147732025","0.092059067","0.178192554"
"850","0","18","0.355451071","-0.156279816","0.190437469","0.101337372","-0.111589089","-0.166628759","-0.263955369","0.075340391","0.068877602","-0.296475053","0.009840971","-0.017146106","0.251910411","0.151972943","0.09433712","0.179188163"
"851","0","31","0.427362868","-0.180101134","0.248327814","0.195555706","-0.136541213","-0.164766718","-0.33212411","0.082898017","0.088901555","-0.350809409","-0.003643596","-0.028178133","0.291468595","0.190506607","0.111391339","0.16976738"
"852","0","26","0.373380119","-0.166604334","0.207211703","0.117210478","-0.118507211","-0.170139057","-0.275505717","0.083233894","0.065194581","-0.309386647","0.012325156","-0.021220939","0.254403372","0.160294516","0.099146982","0.181439257"
"853","0","18","0.360035792","-0.161412603","0.199097511","0.097906069","-0.116715029","-0.171464731","-0.267734313","0.075542666","0.066205621","-0.300606958","0.007959374","-0.016986553","0.251164637","0.154103639","0.093683524","0.174827354"
"854","0","41","0.420540864","-0.177226329","0.246531797","0.168274061","-0.138382866","-0.16098551","-0.308723098","0.091253159","0.076689762","-0.362639932","0.010684394","-0.041699384","0.269300465","0.212461198","0.114907844","0.174206465"
"855","0","31","0.414457789","-0.170518213","0.233907047","0.165751595","-0.129134868","-0.165241148","-0.309951652","0.077429622","0.075186735","-0.334994185","0.005737463","-0.034899008","0.272653606","0.188485544","0.106697741","0.174568873"
"856","0","18","0.360600072","-0.15478589","0.192200642","0.100124135","-0.116781106","-0.169479664","-0.264360832","0.07685537","0.065281451","-0.297573346","0.011671014","-0.013217322","0.251094117","0.152024848","0.091888865","0.177279555"
"857","0","26","0.421653343","-0.189234787","0.241134164","0.163584523","-0.139009621","-0.179077257","-0.312988014","0.097274257","0.068357843","-0.36731879","0.015302749","-0.042490998","0.290102283","0.20699475","0.104657904","0.185258546"
"858","0","26","0.400711114","-0.173441393","0.220736122","0.171737374","-0.13447972","-0.164402073","-0.296558039","0.100472525","0.068383529","-0.353232635","0.009197674","-0.044893666","0.262222997","0.22932046","0.0953387","0.162071536"
"859","0","18","0.335505673","-0.145288279","0.18374128","0.091738075","-0.104902062","-0.152908511","-0.253883117","0.070286173","0.0656188","-0.275454635","0.011154158","-0.010294875","0.236399942","0.144984077","0.090569144","0.165370739"
"860","0","26","0.417117928","-0.187836916","0.242634526","0.151382444","-0.134871754","-0.179971602","-0.305229781","0.08698994","0.070058365","-0.358689794","0.015515107","-0.039345572","0.288845216","0.189633106","0.095054435","0.181228009"
"861","0","14","0.365118132","-0.161622203","0.196696803","0.113739926","-0.111717532","-0.162634721","-0.271033156","0.075564424","0.078192863","-0.304871917","0.010098262","-0.02374033","0.245251316","0.158025011","0.093499022","0.181735175"
"862","0","14","0.366459799","-0.165119867","0.197537079","0.106561571","-0.112065864","-0.166236395","-0.267850212","0.075696766","0.073654127","-0.29916501","0.008768753","-0.015729119","0.250397842","0.150370225","0.09273507","0.183854219"
"863","0","18","0.36772297","-0.16402654","0.19603253","0.102781973","-0.116009921","-0.167009236","-0.2697676","0.077087267","0.07018381","-0.301280163","0.00885959","-0.011159712","0.252716612","0.150865228","0.097550677","0.184072213"
"864","0","14","0.36801414","-0.161698499","0.202726417","0.112409503","-0.11154488","-0.163868998","-0.274583548","0.074383998","0.082092015","-0.308836644","0.011538071","-0.027783764","0.246074325","0.16012763","0.095332163","0.177348509"
"865","0","14","0.369355807","-0.165196163","0.203566694","0.105231148","-0.111893211","-0.167470672","-0.271400604","0.07451634","0.077553278","-0.303129737","0.010208562","-0.019772552","0.251220851","0.152472844","0.094568211","0.179467553"
"866","2","26","0.388961403","-0.173948705","0.202249658","0.160908112","-0.1281377","-0.154751795","-0.275635933","0.102307849","0.060930927","-0.340489311","0.012940605","-0.040206529","0.256654986","0.188256011","0.088849848","0.16457963"
"867","0","26","0.374653904","-0.167293287","0.204987708","0.116710697","-0.116608893","-0.167703898","-0.279520228","0.076102705","0.071737051","-0.318266239","0.005904195","-0.026145139","0.259643447","0.165690909","0.088814473","0.180990761"
"868","1","64","0.512437423","-0.214284457","0.282400724","0.188931415","-0.160386087","-0.217677919","-0.389294741","0.110999339","0.096486903","-0.430329854","0.004057208","-0.044834198","0.332857872","0.25130143","0.131443835","0.206360195"
"869","1","64","0.389055846","-0.164275147","0.211261638","0.145534809","-0.123987423","-0.171299044","-0.287860956","0.085700399","0.067697601","-0.336633369","0.001358397","-0.030100999","0.261419568","0.177934594","0.099065092","0.167121615"
"870","0","46","0.429934419","-0.183553032","0.254808755","0.208049158","-0.141872291","-0.161348482","-0.334049954","0.069907091","0.103145095","-0.339671229","-0.00986355","-0.03550659","0.295461755","0.192669992","0.116987399","0.175737722"
"871","0","26","0.451067248","-0.197688219","0.24989708","0.180635545","-0.14058383","-0.176258122","-0.323490555","0.101403208","0.088521693","-0.385093676","0.009760659","-0.046282269","0.276369105","0.232798375","0.116482025","0.175708949"
"872","1","25","0.481807558","-0.190782294","0.260248267","0.200284326","-0.156148029","-0.19364234","-0.359964324","0.093860089","0.095789259","-0.398508975","0.001669397","-0.043707523","0.320441036","0.221144374","0.123454242","0.202122852"
"873","2","39","0.404267566","-0.180688758","0.213406542","0.151309159","-0.133744219","-0.16466985","-0.288269425","0.10132599","0.066295118","-0.343769816","0.015493911","-0.037732046","0.275999886","0.175389106","0.097519327","0.185191538"
"874","0","18","0.358486642","-0.160827959","0.197759599","0.10142395","-0.112365219","-0.169362802","-0.26484029","0.072870111","0.067370194","-0.295696217","0.008800153","-0.016395434","0.25014702","0.147950428","0.090582649","0.173926487"
"875","0","14","0.372713603","-0.162551701","0.201664737","0.115987598","-0.117178863","-0.168296906","-0.277376363","0.072866272","0.075726632","-0.313330324","0.01350154","-0.028785655","0.250902737","0.162641877","0.090435203","0.179105919"
"876","0","14","0.37405527","-0.166049365","0.202505014","0.108809243","-0.117527194","-0.17189858","-0.274193419","0.072998614","0.071187896","-0.307623418","0.012172031","-0.020774443","0.256049263","0.154987091","0.089671251","0.181224963"
"877","0","18","0.375318442","-0.164956038","0.201000464","0.105029645","-0.121471251","-0.172671421","-0.276110807","0.074389115","0.067717579","-0.309738571","0.012262868","-0.016205037","0.258368033","0.155482094","0.094486858","0.181442958"
"878","0","18","0.36132566","-0.161508633","0.201663272","0.104691146","-0.115870526","-0.165436437","-0.267884373","0.077144833","0.069334334","-0.306638278","0.012083366","-0.014878146","0.253017217","0.151771488","0.091785623","0.181996941"
"879","0","18","0.359887527","-0.155576277","0.196494685","0.100437007","-0.114490799","-0.168033328","-0.269545801","0.074898562","0.073150201","-0.301132142","0.012218566","-0.017003019","0.253734133","0.155088495","0.095353632","0.17870838"
"880","0","18","0.358649569","-0.15366091","0.196630523","0.100234318","-0.119131776","-0.16883854","-0.263742587","0.075682999","0.069325491","-0.297767151","0.008039582","-0.01274087","0.249895004","0.148590562","0.090383916","0.172965755"
"881","0","14","0.351515075","-0.153391427","0.19150109","0.110664195","-0.120228919","-0.165428974","-0.262151025","0.076389071","0.068770193","-0.283857539","0.011282036","-0.020766547","0.244473673","0.158920654","0.077779337","0.167499734"
"882","0","18","0.357505079","-0.155139912","0.194728345","0.101647096","-0.118772126","-0.166230953","-0.271606284","0.070710978","0.072264723","-0.296368165","0.009101733","-0.013819548","0.249080138","0.152229675","0.092800685","0.176141412"
"883","0","18","0.365199098","-0.15644623","0.194537093","0.102326462","-0.114924719","-0.170036745","-0.272887604","0.072136176","0.067138655","-0.303769583","0.007056181","-0.015602238","0.2509057","0.150614564","0.093740713","0.181127584"
"884","0","18","0.362916098","-0.162276215","0.196075062","0.099000762","-0.120513173","-0.169203734","-0.270326478","0.078257389","0.06617674","-0.302544267","0.008144795","-0.014927942","0.255741274","0.151273941","0.093000282","0.175566168"
"885","0","64","0.426510033","-0.190443265","0.243178084","0.164121908","-0.139718845","-0.177237166","-0.321117613","0.101935715","0.07771986","-0.370429167","0.015593218","-0.052552706","0.27660165","0.206226419","0.108842627","0.183914925"
"886","0","26","0.37429611","-0.164760121","0.20954062","0.113920239","-0.121223862","-0.162633672","-0.275972871","0.079827037","0.070244751","-0.312721839","0.000548267","-0.01717309","0.253108922","0.166855749","0.092418703","0.18276046"
"887","0","31","0.4356411","-0.180765536","0.259428626","0.20437232","-0.144366062","-0.166985696","-0.33868713","0.071638167","0.10271372","-0.343918894","-0.015410306","-0.034885355","0.297184943","0.195131357","0.1186886","0.173698355"
"888","0","18","0.360099942","-0.160124466","0.191230768","0.096054002","-0.114178507","-0.170839153","-0.268904378","0.077578118","0.065563805","-0.295161146","0.010721943","-0.016089823","0.246198965","0.152307343","0.091664902","0.176364509"
"889","0","18","0.356584766","-0.158987645","0.191264992","0.101539939","-0.115594626","-0.166692801","-0.262745387","0.073118767","0.068615401","-0.295018592","0.008105609","-0.01058397","0.247981399","0.150067391","0.096784305","0.173266006"
"890","0","46","0.430877138","-0.178740352","0.261903932","0.212302392","-0.141865437","-0.165818824","-0.34095849","0.072529795","0.100900806","-0.345160055","-0.015591757","-0.034514405","0.297990487","0.194954079","0.114733625","0.179276599"
"891","0","18","0.360979026","-0.158846223","0.195579306","0.096662804","-0.115038826","-0.167806039","-0.269853953","0.074358714","0.068999843","-0.300085264","0.007538277","-0.0121987","0.255368892","0.149222071","0.098023552","0.175045257"
"892","0","18","0.36633058","-0.15687661","0.195959785","0.100260157","-0.113172499","-0.166452441","-0.267020034","0.073115673","0.067026424","-0.300839826","0.008893242","-0.012228528","0.254802682","0.153111599","0.097906618","0.177224454"
"893","0","18","0.360898751","-0.162666361","0.195904208","0.102125698","-0.117971032","-0.167378554","-0.268070884","0.075816676","0.066974061","-0.306010244","0.007209764","-0.010661219","0.256982137","0.156444242","0.093043695","0.181789374"
"894","0","18","0.358141568","-0.161568996","0.19263534","0.101940417","-0.119209448","-0.164519176","-0.268629774","0.073646077","0.071504259","-0.298174877","0.013562404","-0.011578989","0.248398822","0.152152915","0.096920367","0.176588322"
"895","0","26","0.341008809","-0.145897409","0.190659568","0.124449515","-0.108372787","-0.146501198","-0.251192001","0.087300045","0.059875981","-0.289074141","0.015769999","-0.025250423","0.227203","0.163237347","0.083781121","0.129049736"
"896","0","14","0.371585584","-0.157776299","0.2056171","0.119636688","-0.118196277","-0.167606984","-0.276635514","0.082682107","0.075942313","-0.31862051","0.012762659","-0.030243298","0.247212628","0.167487926","0.094972377","0.18135222"
"897","0","14","0.372778177","-0.160885333","0.206364012","0.113255928","-0.118505905","-0.170808472","-0.273806231","0.082799744","0.07190788","-0.313547704","0.011580874","-0.023122221","0.251787317","0.160683672","0.094293309","0.183235814"
"898","0","18","0.373900996","-0.159913487","0.205026635","0.109896285","-0.122011734","-0.171495442","-0.275510576","0.084035745","0.068823155","-0.31542784","0.011661617","-0.019060527","0.253848446","0.161123675","0.098573848","0.183429587"
"899","1","26","0.414519545","-0.189000703","0.225450145","0.146199715","-0.129195599","-0.166241432","-0.290441104","0.100135492","0.073755126","-0.353597889","0.000200882","-0.038691763","0.27254119","0.194505546","0.104720933","0.188460661"
"900","1","61","0.311881753","-0.143225169","0.182224686","0.12020536","-0.100656108","-0.130204056","-0.229752982","0.073976898","0.0526766","-0.26736425","-0.001541212","-0.031381178","0.20182964","0.15533293","0.083090277","0.139799559"
"901","0","61","0.416188613","-0.192373127","0.241077768","0.167171579","-0.139231429","-0.167776632","-0.295995554","0.111439215","0.073081437","-0.361385118","0.011290285","-0.047121891","0.284149185","0.211808466","0.100676677","0.179351379"
"902","0","54","0.421393733","-0.193154955","0.245409789","0.164840162","-0.141692251","-0.16699165","-0.301899033","0.111537503","0.076112135","-0.368757904","0.00537593","-0.043253059","0.281925887","0.212270909","0.097994586","0.179222873"
"903","0","14","0.368327963","-0.162842155","0.20436728","0.115196086","-0.115290404","-0.170326304","-0.27643638","0.078370091","0.077046627","-0.309173147","0.010978757","-0.028515198","0.250937717","0.160208651","0.093405613","0.178908789"
"904","0","14","0.36966963","-0.166339819","0.205207556","0.108017731","-0.115638736","-0.173927978","-0.273253436","0.078502432","0.07250789","-0.303466241","0.009649248","-0.020503987","0.256084243","0.152553865","0.092641661","0.181027833"
"905","0","18","0.358611339","-0.156639917","0.192027129","0.094102493","-0.114653786","-0.166460474","-0.264970383","0.077260739","0.06737635","-0.293833678","0.012334227","-0.012641606","0.246048319","0.148761309","0.090634114","0.176420124"
"906","0","18","0.357917023","-0.156906448","0.195017042","0.097632301","-0.118864738","-0.168291919","-0.267078019","0.071676987","0.066994084","-0.296102738","0.008132537","-0.010169316","0.247872091","0.151173144","0.089839066","0.173853924"
